Packet,Epoch,Hadamard_Row,DAC0,DAC1,DAC2,DAC3,DAC4,DAC5,DAC6,DAC7,J+,J-,Delta_J,Scaled_Update
2287,326,6,2048,128,32776,2048,128,32776,0,0,13119,13098,21,0
2288,326,7,2048,128,32776,2048,128,32776,0,0,13098,13098,0,0
2289,327,0,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2290,327,2,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2291,327,3,2048,128,32776,2048,128,32776,0,0,13115,13115,0,0
2292,327,4,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2293,327,5,2048,128,32776,2048,128,32776,0,0,13110,13106,4,0
2294,327,6,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2295,327,7,2048,128,32776,2048,128,32776,0,0,13111,13111,0,0
2296,328,0,2048,128,32776,2048,128,32776,0,0,13111,13103,8,0
2297,328,2,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2298,328,3,2048,128,32776,2048,128,32776,0,0,13110,13103,7,0
2299,328,4,2048,128,32776,2048,128,32776,0,0,13103,13103,0,0
2300,328,5,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2301,328,6,2048,128,32776,2048,128,32776,0,0,13115,13115,0,0
2302,328,7,2048,128,32776,2048,128,32776,0,0,13115,13115,0,0
2303,329,0,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2304,329,2,2048,128,32776,2048,128,32776,0,0,13110,13107,3,0
2305,329,3,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2306,329,4,2048,128,32776,2048,128,32776,0,0,13099,13099,0,0
2307,329,5,2048,128,32776,2048,128,32776,0,0,13099,13110,-11,0
2308,329,6,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2309,329,7,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2310,330,0,2048,128,32776,2048,128,32776,0,0,13103,13103,0,0
2311,330,2,2048,128,32776,2048,128,32776,0,0,13111,13111,0,0
2312,330,3,2048,128,32776,2048,128,32776,0,0,13114,13114,0,0
2313,330,4,2048,128,32776,2048,128,32776,0,0,13114,13111,3,0
2314,330,5,2048,128,32776,2048,128,32776,0,0,13111,13111,0,0
2315,330,6,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2316,330,7,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2317,331,0,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2318,331,2,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2319,331,3,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2320,331,4,2048,128,32776,2048,128,32776,0,0,13115,13115,0,0
2321,331,5,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2322,331,6,2048,128,32776,2048,128,32776,0,0,13107,13111,-4,0
2323,331,7,2048,128,32776,2048,128,32776,0,0,13111,13111,0,0
2324,332,0,2048,128,32776,2048,128,32776,0,0,13111,13111,0,0
2325,332,2,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2326,332,3,2048,128,32776,2048,128,32776,0,0,13114,13114,0,0
2327,332,4,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2328,332,5,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2329,332,6,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2330,332,7,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2331,333,0,2048,128,32776,2048,128,32776,0,0,13106,13110,-4,0
2332,333,2,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2333,333,3,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2334,333,4,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2335,333,5,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2336,333,6,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2337,333,7,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2338,334,0,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2339,334,2,2048,128,32776,2048,128,32776,0,0,13114,13111,3,0
2340,334,3,2048,128,32776,2048,128,32776,0,0,13111,13111,0,0
2341,334,4,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2342,334,5,2048,128,32776,2048,128,32776,0,0,13106,13107,-1,0
2343,334,6,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2344,334,7,2048,128,32776,2048,128,32776,0,0,13115,13115,0,0
2345,335,0,2048,128,32776,2048,128,32776,0,0,13098,13098,0,0
2346,335,2,2048,128,32776,2048,128,32776,0,0,13102,13102,0,0
2347,335,3,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2348,335,4,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2349,335,5,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2350,335,6,2048,128,32776,2048,128,32776,0,0,13103,13103,0,0
2351,335,7,2048,128,32776,2048,128,32776,0,0,13103,13103,0,0
2352,336,0,2048,128,32776,2048,128,32776,0,0,13103,13103,0,0
2353,336,2,2048,128,32776,2048,128,32776,0,0,13114,13114,0,0
2354,336,3,2048,128,32776,2048,128,32776,0,0,13114,13114,0,0
2355,336,4,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2356,336,5,2048,128,32776,2048,128,32776,0,0,13111,13111,0,0
2357,336,6,2048,128,32776,2048,128,32776,0,0,13111,13115,-4,0
2358,336,7,2048,128,32776,2048,128,32776,0,0,13115,13115,0,0
2359,337,0,2048,128,32776,2048,128,32776,0,0,13114,13114,0,0
2360,337,2,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2361,337,3,2048,128,32776,2048,128,32776,0,0,13115,13115,0,0
2362,337,4,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2363,337,5,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2364,337,6,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2365,337,7,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2366,338,0,2048,128,32776,2048,128,32776,0,0,13107,13114,-7,0
2367,338,2,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2368,338,3,2048,128,32776,2048,128,32776,0,0,13103,13103,0,0
2369,338,4,2048,128,32776,2048,128,32776,0,0,13103,13103,0,0
2370,338,5,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2371,338,6,2048,128,32776,2048,128,32776,0,0,13111,13111,0,0
2372,338,7,2048,128,32776,2048,128,32776,0,0,13111,13111,0,0
2373,339,0,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2374,339,2,2048,128,32776,2048,128,32776,0,0,13114,13110,4,0
2375,339,3,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2376,339,4,2048,128,32776,2048,128,32776,0,0,13114,13114,0,0
2377,339,5,2048,128,32776,2048,128,32776,0,0,13114,13110,4,0
2378,339,6,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2379,339,7,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2380,340,0,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2381,340,2,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2382,340,3,2048,128,32776,2048,128,32776,0,0,13111,13111,0,0
2383,340,4,2048,128,32776,2048,128,32776,0,0,13111,13107,4,0
2384,340,5,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2385,340,6,2048,128,32776,2048,128,32776,0,0,13111,13111,0,0
2386,340,7,2048,128,32776,2048,128,32776,0,0,13098,13098,0,0
2387,341,0,2048,128,32776,2048,128,32776,0,0,13098,13098,0,0
2388,341,2,2048,128,32776,2048,128,32776,0,0,13103,13103,0,0
2389,341,3,2048,128,32776,2048,128,32776,0,0,13103,13103,0,0
2390,341,4,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2391,341,5,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2392,341,6,2048,128,32776,2048,128,32776,0,0,13106,13114,-8,0
2393,341,7,2048,128,32776,2048,128,32776,0,0,13114,13114,0,0
2394,342,0,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2395,342,2,2048,128,32776,2048,128,32776,0,0,13114,13114,0,0
2396,342,3,2048,128,32776,2048,128,32776,0,0,13111,13111,0,0
2397,342,4,2048,128,32776,2048,128,32776,0,0,13115,13115,0,0
2398,342,5,2048,128,32776,2048,128,32776,0,0,13115,13115,0,0
2399,342,6,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2400,342,7,2048,128,32776,2048,128,32776,0,0,13115,13115,0,0
2401,343,0,2048,128,32776,2048,128,32776,0,0,13115,13111,4,0
2402,343,2,2048,128,32776,2048,128,32776,0,0,13115,13115,0,0
2403,343,3,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2404,343,4,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2405,343,5,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2406,343,6,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2407,343,7,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2408,344,0,2048,128,32776,2048,128,32776,0,0,13119,13119,0,0
2409,344,2,2048,128,32776,2048,128,32776,0,0,13102,13106,-4,0
2410,344,3,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2411,344,4,2048,128,32776,2048,128,32776,0,0,13115,13115,0,0
2412,344,5,2048,128,32776,2048,128,32776,0,0,13115,13102,13,0
2413,344,6,2048,128,32776,2048,128,32776,0,0,13102,13102,0,0
2414,344,7,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2415,345,0,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2416,345,2,2048,128,32776,2048,128,32776,0,0,13114,13114,0,0
2417,345,3,2048,128,32776,2048,128,32776,0,0,13102,13102,0,0
2418,345,4,2048,128,32776,2048,128,32776,0,0,13102,13106,-4,0
2419,345,5,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2420,345,6,2048,128,32776,2048,128,32776,0,0,13102,13102,0,0
2421,345,7,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2422,346,0,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2423,346,2,2048,128,32776,2048,128,32776,0,0,13111,13111,0,0
2424,346,3,2048,128,32776,2048,128,32776,0,0,13111,13111,0,0
2425,346,4,2048,128,32776,2048,128,32776,0,0,13114,13114,0,0
2426,346,5,2048,128,32776,2048,128,32776,0,0,13111,13111,0,0
2427,346,6,2048,128,32776,2048,128,32776,0,0,13111,13111,0,0
2428,346,7,2048,128,32776,2048,128,32776,0,0,13111,13111,0,0
2429,347,0,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2430,347,2,2048,128,32776,2048,128,32776,0,0,13098,13098,0,0
2431,347,3,2048,128,32776,2048,128,32776,0,0,13111,13111,0,0
2432,347,4,2048,128,32776,2048,128,32776,0,0,13103,13103,0,0
2433,347,5,2048,128,32776,2048,128,32776,0,0,13103,13111,-8,0
2434,347,6,2048,128,32776,2048,128,32776,0,0,13111,13111,0,0
2435,347,7,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2436,348,0,2048,128,32776,2048,128,32776,0,0,13107,13111,-4,0
2437,348,2,2048,128,32776,2048,128,32776,0,0,13111,13111,0,0
2438,348,3,2048,128,32776,2048,128,32776,0,0,13111,13110,1,0
2439,348,4,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2440,348,5,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2441,348,6,2048,128,32776,2048,128,32776,0,0,13118,13118,0,0
2442,348,7,2048,128,32776,2048,128,32776,0,0,13118,13107,11,0
2443,349,0,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2444,349,2,2048,128,32776,2048,128,32776,0,0,13111,13110,1,0
2445,349,3,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2446,349,4,2048,128,32776,2048,128,32776,0,0,13115,13115,0,0
2447,349,5,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2448,349,6,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2449,349,7,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2450,350,0,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2451,350,2,2048,128,32776,2048,128,32776,0,0,13115,13115,0,0
2452,350,3,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2453,350,4,2048,128,32776,2048,128,32776,0,0,13110,13103,7,0
2454,350,5,2048,128,32776,2048,128,32776,0,0,13103,13103,0,0
2455,350,6,2048,128,32776,2048,128,32776,0,0,13115,13115,0,0
2456,350,7,2048,128,32776,2048,128,32776,0,0,13115,13110,5,0
2457,351,0,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2458,351,2,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2459,351,3,2048,128,32776,2048,128,32776,0,0,13110,13122,-12,0
2460,351,4,2048,128,32776,2048,128,32776,0,0,13122,13122,0,0
2461,351,5,2048,128,32776,2048,128,32776,0,0,13114,13114,0,0
2462,351,6,2048,128,32776,2048,128,32776,0,0,13114,13115,-1,0
2463,351,7,2048,128,32776,2048,128,32776,0,0,13115,13115,0,0
2464,352,0,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2465,352,2,2048,128,32776,2048,128,32776,0,0,13114,13114,0,0
2466,352,3,2048,128,32776,2048,128,32776,0,0,13102,13102,0,0
2467,352,4,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2468,352,5,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2469,352,6,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2470,352,7,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2471,353,0,2048,128,32776,2048,128,32776,0,0,13106,13114,-8,0
2472,353,2,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2473,353,3,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2474,353,4,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2475,353,5,2048,128,32776,2048,128,32776,0,0,13111,13111,0,0
2476,353,6,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2477,353,7,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2478,354,0,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2479,354,2,2048,128,32776,2048,128,32776,0,0,13107,13110,-3,0
2480,354,3,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2481,354,4,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2482,354,5,2048,128,32776,2048,128,32776,0,0,13107,13102,5,0
2483,354,6,2048,128,32776,2048,128,32776,0,0,13102,13102,0,0
2484,354,7,2048,128,32776,2048,128,32776,0,0,13102,13102,0,0
2485,355,0,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2486,355,2,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2487,355,3,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2488,355,4,2048,128,32776,2048,128,32776,0,0,13106,13107,-1,0
2489,355,5,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2490,355,6,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2491,355,7,2048,128,32776,2048,128,32776,0,0,13110,13106,4,0
2492,356,0,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2493,356,2,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2494,356,3,2048,128,32776,2048,128,32776,0,0,13106,13110,-4,0
2495,356,4,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2496,356,5,2048,128,32776,2048,128,32776,0,0,13114,13114,0,0
2497,356,6,2048,128,32776,2048,128,32776,0,0,13114,13107,7,0
2498,356,7,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2499,357,0,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2500,357,2,2048,128,32776,2048,128,32776,0,0,13102,13102,0,0
2501,357,3,2048,128,32776,2048,128,32776,0,0,13111,13111,0,0
2502,357,4,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2503,357,5,2048,128,32776,2048,128,32776,0,0,13107,13111,-4,0
2504,357,6,2048,128,32776,2048,128,32776,0,0,13111,13111,0,0
2505,357,7,2048,128,32776,2048,128,32776,0,0,13118,13118,0,0
2506,358,0,2048,128,32776,2048,128,32776,0,0,13118,13111,7,0
2507,358,2,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2508,358,3,2048,128,32776,2048,128,32776,0,0,13107,13103,4,0
2509,358,4,2048,128,32776,2048,128,32776,0,0,13103,13103,0,0
2510,358,5,2048,128,32776,2048,128,32776,0,0,13115,13115,0,0
2511,358,6,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2512,358,7,2048,128,32776,2048,128,32776,0,0,13107,13103,4,0
2513,359,0,2048,128,32776,2048,128,32776,0,0,13103,13103,0,0
2514,359,2,2048,128,32776,2048,128,32776,0,0,13110,13106,4,0
2515,359,3,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2516,359,4,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2517,359,5,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2518,359,6,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2519,359,7,2048,128,32776,2048,128,32776,0,0,13111,13111,0,0
2520,360,0,2048,128,32776,2048,128,32776,0,0,13103,13103,0,0
2521,360,2,2048,128,32776,2048,128,32776,0,0,13103,13103,0,0
2522,360,3,2048,128,32776,2048,128,32776,0,0,13103,13103,0,0
2523,360,4,2048,128,32776,2048,128,32776,0,0,13103,13099,4,0
2524,360,5,2048,128,32776,2048,128,32776,0,0,13099,13099,0,0
2525,360,6,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2526,360,7,2048,128,32776,2048,128,32776,0,0,13110,13111,-1,0
2527,361,0,2048,128,32776,2048,128,32776,0,0,13111,13111,0,0
2528,361,2,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2529,361,3,2048,128,32776,2048,128,32776,0,0,13106,13110,-4,0
2530,361,4,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2531,361,5,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2532,361,6,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2533,361,7,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2534,362,0,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2535,362,2,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2536,362,3,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2537,362,4,2048,128,32776,2048,128,32776,0,0,13114,13114,0,0
2538,362,5,2048,128,32776,2048,128,32776,0,0,13114,13114,0,0
2539,362,6,2048,128,32776,2048,128,32776,0,0,13114,13114,0,0
2540,362,7,2048,128,32776,2048,128,32776,0,0,13111,13111,0,0
2541,363,0,2048,128,32776,2048,128,32776,0,0,13111,13115,-4,0
2542,363,2,2048,128,32776,2048,128,32776,0,0,13119,13119,0,0
2543,363,3,2048,128,32776,2048,128,32776,0,0,13119,13107,12,0
2544,363,4,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2545,363,5,2048,128,32776,2048,128,32776,0,0,13115,13115,0,0
2546,363,6,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2547,363,7,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2548,364,0,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2549,364,2,2048,128,32776,2048,128,32776,0,0,13118,13110,8,0
2550,364,3,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2551,364,4,2048,128,32776,2048,128,32776,0,0,13114,13114,0,0
2552,364,5,2048,128,32776,2048,128,32776,0,0,13114,13107,7,0
2553,364,6,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2554,364,7,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2555,365,0,2048,128,32776,2048,128,32776,0,0,13115,13115,0,0
2556,365,2,2048,128,32776,2048,128,32776,0,0,13114,13114,0,0
2557,365,3,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2558,365,4,2048,128,32776,2048,128,32776,0,0,13107,13110,-3,0
2559,365,5,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2560,365,6,2048,128,32776,2048,128,32776,0,0,13102,13102,0,0
2561,365,7,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2562,366,0,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2563,366,2,2048,128,32776,2048,128,32776,0,0,13111,13111,0,0
2564,366,3,2048,128,32776,2048,128,32776,0,0,13111,13111,0,0
2565,366,4,2048,128,32776,2048,128,32776,0,0,13114,13114,0,0
2566,366,5,2048,128,32776,2048,128,32776,0,0,13111,13111,0,0
2567,366,6,2048,128,32776,2048,128,32776,0,0,13111,13107,4,0
2568,366,7,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2569,367,0,2048,128,32776,2048,128,32776,0,0,13111,13111,0,0
2570,367,2,2048,128,32776,2048,128,32776,0,0,13111,13111,0,0
2571,367,3,2048,128,32776,2048,128,32776,0,0,13102,13102,0,0
2572,367,4,2048,128,32776,2048,128,32776,0,0,13114,13114,0,0
2573,367,5,2048,128,32776,2048,128,32776,0,0,13114,13114,0,0
2574,367,6,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2575,367,7,2048,128,32776,2048,128,32776,0,0,13118,13118,0,0
2576,368,0,2048,128,32776,2048,128,32776,0,0,13118,13110,8,0
2577,368,2,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2578,368,3,2048,128,32776,2048,128,32776,0,0,13114,13114,0,0
2579,368,4,2048,128,32776,2048,128,32776,0,0,13114,13114,0,0
2580,368,5,2048,128,32776,2048,128,32776,0,0,13118,13118,0,0
2581,368,6,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2582,368,7,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2583,369,0,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2584,369,2,2048,128,32776,2048,128,32776,0,0,13107,13115,-8,0
2585,369,3,2048,128,32776,2048,128,32776,0,0,13115,13115,0,0
2586,369,4,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2587,369,5,2048,128,32776,2048,128,32776,0,0,13107,13110,-3,0
2588,369,6,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2589,369,7,2048,128,32776,2048,128,32776,0,0,13111,13111,0,0
2590,370,0,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2591,370,2,2048,128,32776,2048,128,32776,0,0,13103,13103,0,0
2592,370,3,2048,128,32776,2048,128,32776,0,0,13114,13114,0,0
2593,370,4,2048,128,32776,2048,128,32776,0,0,13114,13102,12,0
2594,370,5,2048,128,32776,2048,128,32776,0,0,13102,13102,0,0
2595,370,6,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2596,370,7,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2597,371,0,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2598,371,2,2048,128,32776,2048,128,32776,0,0,13111,13111,0,0
2599,371,3,2048,128,32776,2048,128,32776,0,0,13111,13111,0,0
2600,371,4,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2601,371,5,2048,128,32776,2048,128,32776,0,0,13111,13111,0,0
2602,371,6,2048,128,32776,2048,128,32776,0,0,13111,13099,12,0
2603,371,7,2048,128,32776,2048,128,32776,0,0,13099,13099,0,0
2604,372,0,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2605,372,2,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2606,372,3,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2607,372,4,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2608,372,5,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2609,372,6,2048,128,32776,2048,128,32776,0,0,13098,13098,0,0
2610,372,7,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2611,373,0,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2612,373,2,2048,128,32776,2048,128,32776,0,0,13111,13111,0,0
2613,373,3,2048,128,32776,2048,128,32776,0,0,13111,13123,-12,0
2614,373,4,2048,128,32776,2048,128,32776,0,0,13123,13123,0,0
2615,373,5,2048,128,32776,2048,128,32776,0,0,13111,13111,0,0
2616,373,6,2048,128,32776,2048,128,32776,0,0,13114,13114,0,0
2617,373,7,2048,128,32776,2048,128,32776,0,0,13114,13114,0,0
2618,374,0,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2619,374,2,2048,128,32776,2048,128,32776,0,0,13107,13114,-7,0
2620,374,3,2048,128,32776,2048,128,32776,0,0,13114,13114,0,0
2621,374,4,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2622,374,5,2048,128,32776,2048,128,32776,0,0,13115,13115,0,0
2623,374,6,2048,128,32776,2048,128,32776,0,0,13115,13115,0,0
2624,374,7,2048,128,32776,2048,128,32776,0,0,13111,13111,0,0
2625,375,0,2048,128,32776,2048,128,32776,0,0,13115,13115,0,0
2626,375,2,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2627,375,3,2048,128,32776,2048,128,32776,0,0,13099,13099,0,0
2628,375,4,2048,128,32776,2048,128,32776,0,0,13099,13115,-16,0
2629,375,5,2048,128,32776,2048,128,32776,0,0,13115,13115,0,0
2630,375,6,2048,128,32776,2048,128,32776,0,0,13114,13114,0,0
2631,375,7,2048,128,32776,2048,128,32776,0,0,13103,13103,0,0
2632,376,0,2048,128,32776,2048,128,32776,0,0,13103,13103,0,0
2633,376,2,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2634,376,3,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2635,376,4,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2636,376,5,2048,128,32776,2048,128,32776,0,0,13114,13114,0,0
2637,376,6,2048,128,32776,2048,128,32776,0,0,13114,13107,7,0
2638,376,7,2048,128,32776,2048,128,32776,0,0,13107,13107,0,0
2639,377,0,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2640,377,2,2048,128,32776,2048,128,32776,0,0,13106,13106,0,0
2641,377,3,2048,128,32776,2048,128,32776,0,0,13102,13102,0,0
2642,377,4,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2643,377,5,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2644,377,6,2048,128,32776,2048,128,32776,0,0,13114,13114,0,0
2645,377,7,2048,128,32776,2048,128,32776,0,0,13110,13110,0,0
2646,378,0,2048,128,32776,2048,128,32776,0,0,13110,13103,7,0
2647,378,2,2048,128,32776,2048,128,32776,0,0,13111,13111,0,0
2648,378,3,2048,128,32776,2048,128,32776,0,0,13111,13102,9,0
